SERIES;TIME;VALUE
heavy_vercel_us-east-1;20-06-2023T12:00;76330,63635362058
heavy_vercel_us-east-1;20-06-2023T00:00;80088,92710087323
heavy_vercel_eu-west-1;20-06-2023T06:00;75768,73436048004
heavy_vercel_eu-west-1;20-06-2023T12:00;74855,22905364547
heavy_vercel_eu-west-1;20-06-2023T18:00;72696,53867611477
heavy_vercel_eu-west-1;20-06-2023T00:00;74561,77931263892
heavy_pages_ap-southeast-1;20-06-2023T06:00;123058,83426847268
heavy_pages_ap-southeast-1;20-06-2023T12:00;126475,78809561669
heavy_pages_ap-southeast-1;20-06-2023T18:00;125013,98771028282
heavy_pages_ap-southeast-1;20-06-2023T00:00;125432,37542821543
heavy_pages_us-east-1;20-06-2023T06:00;90829,439908605
heavy_pages_us-east-1;20-06-2023T12:00;89358,57498363209
heavy_pages_us-east-1;20-06-2023T00:00;87380,77020136049
heavy_pages_eu-west-1;20-06-2023T06:00;112318,54352862082
heavy_pages_eu-west-1;20-06-2023T12:00;111006,09268266811
heavy_pages_eu-west-1;20-06-2023T18:00;110952,5107885876
heavy_pages_eu-west-1;20-06-2023T00:00;109877,29704869805
simple_vercel_ap-southeast-1;20-06-2023T06:00;29647,467697866992
simple_vercel_ap-southeast-1;20-06-2023T12:00;29902,383912472284
simple_vercel_ap-southeast-1;20-06-2023T18:00;30936,803813252838
simple_vercel_ap-southeast-1;20-06-2023T00:00;30854,73741496489
simple_vercel_us-east-1;20-06-2023T06:00;27464,3532235631
simple_vercel_us-east-1;20-06-2023T12:00;27500,083094233367
simple_vercel_us-east-1;20-06-2023T00:00;28208,36082502877
simple_vercel_eu-west-1;20-06-2023T06:00;29892,50116227606
simple_vercel_eu-west-1;20-06-2023T12:00;30415,7844306511
simple_vercel_eu-west-1;20-06-2023T18:00;30424,027012704704
simple_vercel_eu-west-1;20-06-2023T00:00;30394,453920581596
simple_pages_ap-southeast-1;20-06-2023T06:00;27839,576036084945
simple_pages_ap-southeast-1;20-06-2023T12:00;28476,286304607922
simple_pages_ap-southeast-1;20-06-2023T18:00;29060,609973605282
simple_pages_ap-southeast-1;20-06-2023T00:00;28756,545347644937
simple_pages_us-east-1;20-06-2023T06:00;27157,83600098813
simple_pages_us-east-1;20-06-2023T12:00;26871,42955923192
simple_pages_us-east-1;20-06-2023T00:00;26830,114757130512
simple_pages_eu-west-1;20-06-2023T06:00;27271,272659177954
simple_pages_eu-west-1;20-06-2023T12:00;28299,001563502297
simple_pages_eu-west-1;20-06-2023T18:00;27918,34641206825
simple_pages_eu-west-1;20-06-2023T00:00;28637,00457288173
heavy_vercel_ap-southeast-1;21-06-2023T00:00;123592,93000020289
heavy_vercel_us-east-1;21-06-2023T00:00;74732,54562170814
heavy_vercel_eu-west-1;21-06-2023T00:00;70630,2313865351
heavy_pages_ap-southeast-1;21-06-2023T00:00;124097,51563224991
heavy_pages_us-east-1;21-06-2023T00:00;85240,06934954885
heavy_pages_eu-west-1;21-06-2023T00:00;110800,5163798494
simple_vercel_ap-southeast-1;21-06-2023T00:00;30914,180896030604
simple_vercel_us-east-1;21-06-2023T00:00;28162,64645116122
simple_vercel_eu-west-1;21-06-2023T00:00;30552,430178809987
simple_pages_ap-southeast-1;21-06-2023T00:00;28770,05558662134
simple_pages_us-east-1;21-06-2023T00:00;27079,69144601485
simple_pages_eu-west-1;21-06-2023T00:00;28983,017585391804
heavy_vercel_ap-southeast-1;23-06-2023T06:00;123157,36725906868
heavy_vercel_ap-southeast-1;23-06-2023T12:00;126867,94358477693
heavy_vercel_ap-southeast-1;23-06-2023T18:00;128145,98940819806
heavy_vercel_ap-southeast-1;23-06-2023T00:00;131004,2258199608
heavy_vercel_us-east-1;23-06-2023T06:00;79365,25568866692
heavy_vercel_us-east-1;23-06-2023T12:00;74008,74207947223
heavy_vercel_us-east-1;23-06-2023T18:00;79595,35875348617
heavy_vercel_us-east-1;23-06-2023T00:00;78594,10538690719
heavy_vercel_eu-west-1;23-06-2023T06:00;77557,99379096736
heavy_vercel_eu-west-1;23-06-2023T12:00;74984,9883929515
heavy_vercel_eu-west-1;23-06-2023T18:00;74086,39863002767
heavy_vercel_eu-west-1;23-06-2023T00:00;74765,88647538034
heavy_pages_ap-southeast-1;23-06-2023T06:00;125346,01766044841
heavy_pages_ap-southeast-1;23-06-2023T12:00;126557,89044889103
heavy_pages_ap-southeast-1;23-06-2023T18:00;130330,2982882923
heavy_pages_ap-southeast-1;23-06-2023T00:00;133277,1275422395
heavy_pages_us-east-1;23-06-2023T06:00;82309,54508965286
heavy_pages_us-east-1;23-06-2023T12:00;84515,41569410398
heavy_pages_us-east-1;23-06-2023T18:00;85806,53323097489
heavy_pages_us-east-1;23-06-2023T00:00;84728,27200513674
heavy_pages_eu-west-1;23-06-2023T06:00;110302,25471134717
heavy_pages_eu-west-1;23-06-2023T12:00;113112,66421229499
heavy_pages_eu-west-1;23-06-2023T18:00;116501,23712379701
heavy_pages_eu-west-1;23-06-2023T00:00;114104,41272322292
simple_vercel_ap-southeast-1;23-06-2023T06:00;32170,805560276884
simple_vercel_ap-southeast-1;23-06-2023T12:00;32711,31720125458
simple_vercel_ap-southeast-1;23-06-2023T18:00;34070,000381986596
simple_vercel_ap-southeast-1;23-06-2023T00:00;35023,9491252446
simple_vercel_us-east-1;23-06-2023T06:00;28989,923656495026
simple_vercel_us-east-1;23-06-2023T12:00;29618,039106965964
simple_vercel_us-east-1;23-06-2023T18:00;30601,609118852954
simple_vercel_us-east-1;23-06-2023T00:00;30358,667149834713
